Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 18/08/2021
TIME       : 20:27:52
FILENAME   : C:\Users\JOKAM LINE\Documents\ProSEP\Mission\Juillet2021\Data\Datalogger\PROSEP\CSV\Douka_Longo_210818202752_X0709.CSV
CREATED BY : Diver-Office 11.2.0.1
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..06-X0709  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =Douka_Longo
  Sample period           =M60
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =30,000    ms/cm


[Series settings]
  Serial number           =..06-X0709  317.
  Instrument number       =          UTC+1     
  Location                =Douka_Longo
  Sample period           =00 00:60:00 0
  Sample method           =T   
  Start date / time       =00:00:12 24/03/21
  End date / time         =00:00:10 17/08/21
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400,000   cm
  Range                   =1750,000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20,000   °C
  Range                   =100,000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0,000     ms/cm
  Range                   =30,000    ms/cm


Date/time;Pressure[cmH2O];Temperature[°C];1:Conductivity[ms/cm]
2021/05/21 05:00:00;1007,600;27,127;0,000
2021/05/21 06:00:00;1007,308;26,947;0,000
2021/05/21 07:00:00;1007,717;27,273;0,000
2021/05/21 08:00:00;1008,300;29,343;0,000
2021/05/21 09:00:00;1008,592;30,320;0,000
2021/05/21 10:00:00;1011,858;29,470;0,000
2021/05/21 11:00:00;1011,742;28,287;0,000
2021/05/21 12:00:00;1011,450;28,717;0,000
2021/05/21 13:00:00;1010,458;30,130;0,000
2021/05/21 14:00:00;1009,175;31,943;0,000
2021/05/21 15:00:00;1007,133;31,803;0,000
2021/05/21 16:00:00;1006,258;32,390;0,000
2021/05/21 17:00:00;1005,617;38,193;0,000
2021/05/21 18:00:00;1005,150;30,130;0,000
2021/05/21 19:00:00;1005,850;26,580;0,000
2021/05/21 20:00:00;1006,725;25,837;0,000
2021/05/21 21:00:00;1007,775;25,833;0,000
2021/05/21 22:00:00;1007,600;25,770;0,000
2021/05/21 23:00:00;1007,775;25,780;0,000
2021/05/22 00:00:00;1007,775;25,987;0,000
2021/05/22 01:00:00;1007,425;26,027;0,000
2021/05/22 02:00:00;1007,600;25,950;0,000
2021/05/22 03:00:00;1007,542;25,817;0,000
2021/05/22 04:00:00;1007,950;25,803;0,000
2021/05/22 05:00:00;1008,125;25,727;0,000
2021/05/22 06:00:00;1008,242;25,797;0,000
2021/05/22 07:00:00;1008,825;26,680;0,000
2021/05/22 08:00:00;1009,233;28,467;0,000
2021/05/22 09:00:00;1009,233;30,457;0,000
2021/05/22 10:00:00;1009,642;32,567;0,000
2021/05/22 11:00:00;1009,175;34,217;0,000
2021/05/22 12:00:00;1008,358;34,673;0,000
2021/05/22 13:00:00;1007,717;35,897;0,000
2021/05/22 14:00:00;1006,667;33,507;0,000
2021/05/22 15:00:00;1006,317;34,110;0,000
2021/05/22 16:00:00;1005,558;34,780;0,000
2021/05/22 17:00:00;1005,617;39,897;0,000
2021/05/22 18:00:00;1005,733;33,563;0,000
2021/05/22 19:00:00;1006,258;29,677;0,000
2021/05/22 20:00:00;1007,192;28,030;0,000
2021/05/22 21:00:00;1007,892;27,430;0,000
2021/05/22 22:00:00;1008,358;26,957;0,000
2021/05/22 23:00:00;1009,058;27,830;0,000
2021/05/23 00:00:00;1008,592;28,860;0,000
2021/05/23 01:00:00;1008,475;27,927;0,000
2021/05/23 02:00:00;1007,833;27,577;0,000
2021/05/23 03:00:00;1007,250;26,820;0,000
2021/05/23 04:00:00;1007,717;25,920;0,000
2021/05/23 05:00:00;1007,892;25,663;0,000
2021/05/23 06:00:00;1008,475;25,407;0,000
2021/05/23 07:00:00;1009,175;26,830;0,000
2021/05/23 08:00:00;1009,758;28,953;0,000
2021/05/23 09:00:00;1009,175;30,740;0,000
2021/05/23 10:00:00;1009,292;33,007;0,000
2021/05/23 11:00:00;1008,708;33,987;0,000
2021/05/23 12:00:00;1008,067;34,517;0,000
2021/05/23 13:00:00;1007,250;35,907;0,000
2021/05/23 14:00:00;1006,725;36,337;0,000
2021/05/23 15:00:00;1005,208;36,497;0,000
2021/05/23 16:00:00;1004,567;36,577;0,000
2021/05/23 17:00:00;1004,567;38,710;0,000
2021/05/23 18:00:00;1004,625;32,640;0,000
2021/05/23 19:00:00;1005,325;29,377;0,000
2021/05/23 20:00:00;1005,850;28,457;0,000
2021/05/23 21:00:00;1005,967;27,933;0,000
2021/05/23 22:00:00;1006,667;27,537;0,000
2021/05/23 23:00:00;1006,958;27,170;0,000
2021/05/24 00:00:00;1006,783;26,930;0,000
2021/05/24 01:00:00;1006,142;26,653;0,000
2021/05/24 02:00:00;1006,025;26,230;0,000
2021/05/24 03:00:00;1005,850;25,923;0,000
2021/05/24 04:00:00;1006,550;25,623;0,000
2021/05/24 05:00:00;1007,308;25,503;0,000
2021/05/24 06:00:00;1007,600;25,503;0,000
2021/05/24 07:00:00;1008,533;27,837;0,000
2021/05/24 08:00:00;1008,592;30,597;0,000
2021/05/24 09:00:00;1009,642;32,697;0,000
2021/05/24 10:00:00;1009,642;33,933;0,000
2021/05/24 11:00:00;1009,117;35,163;0,000
2021/05/24 12:00:00;1008,300;36,207;0,000
2021/05/24 13:00:00;1006,900;37,267;0,000
2021/05/24 14:00:00;1005,675;37,403;0,000
2021/05/24 15:00:00;1004,742;38,067;0,000
2021/05/24 16:00:00;1004,042;37,250;0,000
2021/05/24 17:00:00;1003,867;39,467;0,000
2021/05/24 18:00:00;1003,692;33,330;0,000
2021/05/24 19:00:00;1004,508;31,867;0,000
2021/05/24 20:00:00;1005,033;29,553;0,000
2021/05/24 21:00:00;1005,967;28,753;0,000
2021/05/24 22:00:00;1006,608;28,500;0,000
2021/05/24 23:00:00;1006,433;28,193;0,000
2021/05/25 00:00:00;1006,258;27,700;0,000
2021/05/25 01:00:00;1005,850;27,457;0,000
2021/05/25 02:00:00;1005,675;27,083;0,000
2021/05/25 03:00:00;1005,500;26,803;0,000
2021/05/25 04:00:00;1005,967;26,880;0,000
2021/05/25 05:00:00;1005,967;26,713;0,000
2021/05/25 06:00:00;1006,842;26,500;0,000
2021/05/25 07:00:00;1007,425;28,050;0,000
2021/05/25 08:00:00;1008,008;30,143;0,000
2021/05/25 09:00:00;1007,892;32,440;0,000
2021/05/25 10:00:00;1007,600;34,377;0,000
2021/05/25 11:00:00;1007,075;35,583;0,000
2021/05/25 12:00:00;1006,725;36,563;0,000
2021/05/25 13:00:00;1005,675;23,450;0,000
2021/05/25 14:00:00;1004,917;26,053;0,000
2021/05/25 15:00:00;1003,458;30,770;0,000
2021/05/25 16:00:00;1002,758;33,357;0,000
2021/05/25 17:00:00;1003,283;37,783;0,000
2021/05/25 18:00:00;1003,633;31,357;0,000
2021/05/25 19:00:00;1003,925;29,303;0,000
2021/05/25 20:00:00;1004,450;28,620;0,000
2021/05/25 21:00:00;1005,033;28,383;0,000
2021/05/25 22:00:00;1005,675;28,443;0,000
2021/05/25 23:00:00;1005,967;28,323;0,000
2021/05/26 00:00:00;1005,967;27,927;0,000
2021/05/26 01:00:00;1005,383;27,623;0,000
2021/05/26 02:00:00;1004,917;27,477;0,000
2021/05/26 03:00:00;1004,917;27,337;0,000
2021/05/26 04:00:00;1005,383;27,200;0,000
2021/05/26 05:00:00;1005,383;26,823;0,000
2021/05/26 06:00:00;1006,608;26,567;0,000
2021/05/26 07:00:00;1007,250;28,220;0,000
2021/05/26 08:00:00;1007,367;29,950;0,000
2021/05/26 09:00:00;1008,708;31,410;0,000
2021/05/26 10:00:00;1008,708;32,593;0,000
2021/05/26 11:00:00;1010,517;27,533;0,000
2021/05/26 12:00:00;1009,875;26,707;0,000
2021/05/26 13:00:00;1007,133;27,483;0,000
2021/05/26 14:00:00;1005,267;26,963;0,000
2021/05/26 15:00:00;1004,567;27,680;0,000
2021/05/26 16:00:00;1005,208;28,323;0,000
2021/05/26 17:00:00;1003,983;28,237;0,000
2021/05/26 18:00:00;1004,392;27,387;0,000
2021/05/26 19:00:00;1004,917;26,103;0,000
2021/05/26 20:00:00;1005,383;25,983;0,000
2021/05/26 21:00:00;1005,558;25,953;0,000
2021/05/26 22:00:00;1006,725;25,647;0,000
2021/05/26 23:00:00;1007,075;25,180;0,000
2021/05/27 00:00:00;1006,842;24,887;0,000
2021/05/27 01:00:00;1006,083;24,667;0,000
2021/05/27 02:00:00;1005,675;24,487;0,000
2021/05/27 03:00:00;1006,550;24,283;0,000
2021/05/27 04:00:00;1007,075;24,253;0,000
2021/05/27 05:00:00;1007,192;23,957;0,000
2021/05/27 06:00:00;1007,892;23,993;0,000
2021/05/27 07:00:00;1008,708;25,087;0,000
2021/05/27 08:00:00;1009,292;27,273;0,000
2021/05/27 09:00:00;1009,117;29,313;0,000
2021/05/27 10:00:00;1009,408;30,747;0,000
2021/05/27 11:00:00;1008,300;31,543;0,000
2021/05/27 12:00:00;1007,950;32,750;0,000
2021/05/27 13:00:00;1006,958;34,717;0,000
2021/05/27 14:00:00;1005,850;34,883;0,000
2021/05/27 15:00:00;1004,800;34,703;0,000
2021/05/27 16:00:00;1004,100;37,160;0,000
2021/05/27 17:00:00;1003,692;39,643;0,000
2021/05/27 18:00:00;1003,575;32,223;0,000
2021/05/27 19:00:00;1004,275;28,443;0,000
2021/05/27 20:00:00;1005,267;28,020;0,000
2021/05/27 21:00:00;1006,900;28,607;0,000
2021/05/27 22:00:00;1007,250;27,773;0,000
2021/05/27 23:00:00;1007,425;26,637;0,000
2021/05/28 00:00:00;1007,133;25,873;0,000
2021/05/28 01:00:00;1006,667;25,610;0,000
2021/05/28 02:00:00;1006,667;25,313;0,000
2021/05/28 03:00:00;1006,667;25,017;0,000
2021/05/28 04:00:00;1006,842;24,850;0,000
2021/05/28 05:00:00;1006,842;24,697;0,000
2021/05/28 06:00:00;1007,308;24,420;0,000
2021/05/28 07:00:00;1008,242;25,993;0,000
2021/05/28 08:00:00;1008,942;28,197;0,000
2021/05/28 09:00:00;1008,942;30,410;0,000
2021/05/28 10:00:00;1008,825;32,197;0,000
2021/05/28 11:00:00;1007,950;32,967;0,000
2021/05/28 12:00:00;1007,367;33,920;0,000
2021/05/28 13:00:00;1006,317;36,127;0,000
2021/05/28 14:00:00;1004,858;36,117;0,000
2021/05/28 15:00:00;1004,100;36,087;0,000
2021/05/28 16:00:00;1003,458;36,620;0,000
2021/05/28 17:00:00;1003,167;40,650;0,000
2021/05/28 18:00:00;1003,517;33,213;0,000
2021/05/28 19:00:00;1004,508;29,277;0,000
2021/05/28 20:00:00;1004,917;28,227;0,000
2021/05/28 21:00:00;1005,383;27,627;0,000
2021/05/28 22:00:00;1005,850;27,327;0,000
2021/05/28 23:00:00;1006,433;27,010;0,000
2021/05/29 00:00:00;1006,317;26,837;0,000
2021/05/29 01:00:00;1005,733;26,633;0,000
2021/05/29 02:00:00;1005,558;26,563;0,000
2021/05/29 03:00:00;1005,558;26,300;0,000
2021/05/29 04:00:00;1005,733;25,993;0,000
2021/05/29 05:00:00;1006,025;25,690;0,000
2021/05/29 06:00:00;1006,783;25,537;0,000
2021/05/29 07:00:00;1007,425;27,183;0,000
2021/05/29 08:00:00;1007,658;29,700;0,000
2021/05/29 09:00:00;1007,717;31,993;0,000
2021/05/29 10:00:00;1007,892;34,453;0,000
2021/05/29 11:00:00;1007,425;35,407;0,000
2021/05/29 12:00:00;1006,783;36,333;0,000
2021/05/29 13:00:00;1005,617;37,617;0,000
2021/05/29 14:00:00;1004,392;37,857;0,000
2021/05/29 15:00:00;1003,692;35,383;0,000
2021/05/29 16:00:00;1002,992;36,700;0,000
2021/05/29 17:00:00;1003,342;32,037;0,000
2021/05/29 18:00:00;1003,633;30,637;0,000
2021/05/29 19:00:00;1003,925;29,510;0,000
2021/05/29 20:00:00;1004,742;28,067;0,000
2021/05/29 21:00:00;1005,383;27,333;0,000
2021/05/29 22:00:00;1005,092;27,040;0,000
2021/05/29 23:00:00;1005,383;26,823;0,000
2021/05/30 00:00:00;1004,917;26,677;0,000
2021/05/30 01:00:00;1004,450;26,510;0,000
2021/05/30 02:00:00;1004,567;26,103;0,000
2021/05/30 03:00:00;1004,333;25,900;0,000
2021/05/30 04:00:00;1004,333;25,707;0,000
2021/05/30 05:00:00;1004,800;25,337;0,000
2021/05/30 06:00:00;1005,733;25,363;0,000
2021/05/30 07:00:00;1006,433;26,837;0,000
2021/05/30 08:00:00;1006,433;28,953;0,000
2021/05/30 09:00:00;1006,375;31,160;0,000
2021/05/30 10:00:00;1005,967;32,600;0,000
2021/05/30 11:00:00;1005,558;33,803;0,000
2021/05/30 12:00:00;1004,742;35,293;0,000
2021/05/30 13:00:00;1003,925;35,677;0,000
2021/05/30 14:00:00;1003,167;35,783;0,000
2021/05/30 15:00:00;1002,875;35,157;0,000
2021/05/30 16:00:00;1002,525;34,487;0,000
2021/05/30 17:00:00;1002,350;38,157;0,000
2021/05/30 18:00:00;1002,117;33,317;0,000
2021/05/30 19:00:00;1002,350;29,353;0,000
2021/05/30 20:00:00;1003,342;28,167;0,000
2021/05/30 21:00:00;1003,517;27,520;0,000
2021/05/30 22:00:00;1003,867;26,883;0,000
2021/05/30 23:00:00;1004,158;26,460;0,000
2021/05/31 00:00:00;1003,750;26,187;0,000
2021/05/31 01:00:00;1003,517;25,827;0,000
2021/05/31 02:00:00;1003,342;25,713;0,000
2021/05/31 03:00:00;1003,400;25,500;0,000
2021/05/31 04:00:00;1003,517;25,330;0,000
2021/05/31 05:00:00;1003,750;25,210;0,000
2021/05/31 06:00:00;1004,217;25,297;0,000
2021/05/31 07:00:00;1005,092;26,997;0,000
2021/05/31 08:00:00;1005,617;30,133;0,000
2021/05/31 09:00:00;1005,733;32,073;0,000
2021/05/31 10:00:00;1005,617;33,307;0,000
2021/05/31 11:00:00;1005,383;34,267;0,000
2021/05/31 12:00:00;1005,383;35,577;0,000
2021/05/31 13:00:00;1003,925;35,953;0,000
2021/05/31 14:00:00;1002,642;36,947;0,000
2021/05/31 15:00:00;1000,483;37,380;0,000
2021/05/31 16:00:00;1000,483;38,850;0,000
2021/05/31 17:00:00;1002,292;32,153;0,000
2021/05/31 18:00:00;1004,683;28,783;0,000
2021/05/31 19:00:00;1005,033;27,007;0,000
2021/05/31 20:00:00;1005,150;24,687;0,000
2021/05/31 21:00:00;1006,375;24,797;0,000
2021/05/31 22:00:00;1006,258;25,047;0,000
2021/05/31 23:00:00;1008,533;25,043;0,000
2021/06/01 00:00:00;1008,242;25,160;0,000
2021/06/01 01:00:00;1007,308;24,860;0,000
2021/06/01 02:00:00;1006,258;24,713;0,000
2021/06/01 03:00:00;1004,508;24,957;0,000
2021/06/01 04:00:00;1004,800;24,860;0,000
2021/06/01 05:00:00;1005,442;24,717;0,000
2021/06/01 06:00:00;1005,733;24,833;0,000
2021/06/01 07:00:00;1006,375;25,423;0,000
2021/06/01 08:00:00;1007,775;26,640;0,000
2021/06/01 09:00:00;1010,342;28,467;0,000
2021/06/01 10:00:00;1008,825;29,080;0,000
2021/06/01 11:00:00;1008,708;31,760;0,000
2021/06/01 12:00:00;1008,125;31,763;0,000
2021/06/01 13:00:00;1006,900;32,053;0,000
2021/06/01 14:00:00;1005,267;32,363;0,000
2021/06/01 15:00:00;1004,625;32,493;0,000
2021/06/01 16:00:00;1003,575;32,923;0,000
2021/06/01 17:00:00;1002,817;30,070;0,000
2021/06/01 18:00:00;1003,342;28,877;0,000
2021/06/01 19:00:00;1014,367;29,853;0,046
2021/06/01 20:00:00;1021,425;30,563;0,041
2021/06/01 21:00:00;1022,358;30,573;0,039
2021/06/01 22:00:00;1021,075;30,233;0,047
2021/06/01 23:00:00;1018,917;29,813;0,051
2021/06/02 00:00:00;1016,233;29,353;0,054
2021/06/02 01:00:00;1013,783;28,940;0,056
2021/06/02 02:00:00;1011,275;28,603;0,054
2021/06/02 03:00:00;1009,583;28,307;0,053
2021/06/02 04:00:00;1008,650;27,947;0,025
2021/06/02 05:00:00;1007,658;27,490;0,007
2021/06/02 06:00:00;1007,308;27,073;0,006
2021/06/02 07:00:00;1006,725;26,317;0,005
2021/06/02 08:00:00;1007,775;27,013;0,005
2021/06/02 09:00:00;1008,475;28,700;0,004
2021/06/02 10:00:00;1008,942;30,097;0,003
2021/06/02 11:00:00;1008,767;30,733;0,003
2021/06/02 12:00:00;1007,775;31,423;0,002
2021/06/02 13:00:00;1006,492;32,197;0,002
2021/06/02 14:00:00;1005,617;32,680;0,002
2021/06/02 15:00:00;1005,092;33,073;0,001
2021/06/02 16:00:00;1004,858;31,050;0,000
2021/06/02 17:00:00;1004,858;29,937;0,000
2021/06/02 18:00:00;1005,383;31,220;0,000
2021/06/02 19:00:00;1005,792;28,733;0,000
2021/06/02 20:00:00;1006,842;27,990;0,000
2021/06/02 21:00:00;1007,483;27,463;0,000
2021/06/02 22:00:00;1008,008;27,110;0,000
2021/06/02 23:00:00;1008,300;26,907;0,000
2021/06/03 00:00:00;1006,842;26,780;0,000
2021/06/03 01:00:00;1006,667;26,780;0,000
2021/06/03 02:00:00;1006,200;26,763;0,000
2021/06/03 03:00:00;1006,375;26,757;0,000
2021/06/03 04:00:00;1006,492;26,607;0,000
2021/06/03 05:00:00;1006,842;26,303;0,000
2021/06/03 06:00:00;1007,075;26,103;0,000
2021/06/03 07:00:00;1007,425;27,313;0,000
2021/06/03 08:00:00;1007,950;29,277;0,000
2021/06/03 09:00:00;1008,417;31,403;0,000
2021/06/03 10:00:00;1008,008;31,693;0,000
2021/06/03 11:00:00;1007,425;32,733;0,000
2021/06/03 12:00:00;1006,317;33,930;0,000
2021/06/03 13:00:00;1005,733;34,920;0,000
2021/06/03 14:00:00;1004,567;35,480;0,000
2021/06/03 15:00:00;1004,100;36,597;0,000
2021/06/03 16:00:00;1003,575;38,043;0,000
2021/06/03 17:00:00;1003,750;36,800;0,000
2021/06/03 18:00:00;1003,808;32,693;0,000
2021/06/03 19:00:00;1004,567;30,910;0,000
2021/06/03 20:00:00;1004,392;29,373;0,000
2021/06/03 21:00:00;1005,267;28,737;0,000
2021/06/03 22:00:00;1005,792;28,423;0,000
2021/06/03 23:00:00;1005,850;28,150;0,000
2021/06/04 00:00:00;1005,733;28,020;0,000
2021/06/04 01:00:00;1005,383;27,747;0,000
2021/06/04 02:00:00;1004,917;27,550;0,000
2021/06/04 03:00:00;1004,275;27,403;0,000
2021/06/04 04:00:00;1004,158;27,217;0,000
2021/06/04 05:00:00;1004,625;27,000;0,000
2021/06/04 06:00:00;1006,200;26,947;0,000
2021/06/04 07:00:00;1006,667;25,677;0,000
2021/06/04 08:00:00;1007,075;26,767;0,000
2021/06/04 09:00:00;1008,825;28,700;0,000
2021/06/04 10:00:00;1012,208;22,397;0,000
2021/06/04 11:00:00;1012,500;22,090;0,000
2021/06/04 12:00:00;1011,275;21,633;0,001
2021/06/04 13:00:00;1010,750;21,957;0,000
2021/06/04 14:00:00;1009,875;23,033;0,000
2021/06/04 15:00:00;1008,300;23,407;0,001
2021/06/04 16:00:00;1007,308;23,353;0,001
2021/06/04 17:00:00;1005,383;23,910;0,001
2021/06/04 18:00:00;1005,617;23,517;0,001
2021/06/04 19:00:00;1006,258;23,220;0,000
2021/06/04 20:00:00;1007,017;23,127;0,000
2021/06/04 21:00:00;1007,367;23,017;0,000
2021/06/04 22:00:00;1007,658;22,957;0,000
2021/06/04 23:00:00;1008,300;22,947;0,000
2021/06/05 00:00:00;1008,475;22,980;0,000
2021/06/05 01:00:00;1008,242;23,087;0,000
2021/06/05 02:00:00;1008,300;23,190;0,000
2021/06/05 03:00:00;1008,708;23,357;0,000
2021/06/05 04:00:00;1007,950;23,350;0,000
2021/06/05 05:00:00;1008,300;23,153;0,000
2021/06/05 06:00:00;1008,242;23,087;0,000
2021/06/05 07:00:00;1008,708;23,737;0,000
2021/06/05 08:00:00;1008,825;24,527;0,000
2021/06/05 09:00:00;1009,292;26,383;0,000
2021/06/05 10:00:00;1008,942;27,923;0,000
2021/06/05 11:00:00;1008,300;29,043;0,000
2021/06/05 12:00:00;1007,658;29,400;0,000
2021/06/05 13:00:00;1008,008;29,977;0,000
2021/06/05 14:00:00;1007,017;31,287;0,000
2021/06/05 15:00:00;1006,433;30,693;0,000
2021/06/05 16:00:00;1005,617;32,093;0,000
2021/06/05 17:00:00;1006,025;31,960;0,000
2021/06/05 18:00:00;1006,317;28,513;0,000
2021/06/05 19:00:00;1006,492;27,027;0,000
2021/06/05 20:00:00;1007,308;27,023;0,000
2021/06/05 21:00:00;1008,242;26,797;0,000
2021/06/05 22:00:00;1008,533;26,597;0,000
2021/06/05 23:00:00;1008,825;26,097;0,000
2021/06/06 00:00:00;1007,950;25,680;0,000
2021/06/06 01:00:00;1007,308;25,383;0,000
2021/06/06 02:00:00;1007,308;25,497;0,000
2021/06/06 03:00:00;1006,958;25,627;0,000
2021/06/06 04:00:00;1006,725;25,063;0,000
2021/06/06 05:00:00;1007,133;24,980;0,000
2021/06/06 06:00:00;1007,308;24,917;0,000
2021/06/06 07:00:00;1008,417;25,500;0,000
2021/06/06 08:00:00;1008,942;27,337;0,000
2021/06/06 09:00:00;1009,058;28,503;0,000
2021/06/06 10:00:00;1008,300;29,950;0,000
2021/06/06 11:00:00;1007,600;30,620;0,000
2021/06/06 12:00:00;1007,833;31,300;0,000
2021/06/06 13:00:00;1007,250;31,603;0,000
2021/06/06 14:00:00;1006,550;32,853;0,000
2021/06/06 15:00:00;1005,267;33,343;0,000
2021/06/06 16:00:00;1004,917;34,483;0,000
2021/06/06 17:00:00;1004,800;32,017;0,000
2021/06/06 18:00:00;1004,975;30,673;0,000
2021/06/06 19:00:00;1005,383;28,420;0,000
2021/06/06 20:00:00;1006,433;27,847;0,000
2021/06/06 21:00:00;1007,717;27,220;0,000
2021/06/06 22:00:00;1008,358;26,847;0,000
2021/06/06 23:00:00;1008,242;26,883;0,000
2021/06/07 00:00:00;1007,892;26,843;0,000
2021/06/07 01:00:00;1007,425;26,803;0,000
2021/06/07 02:00:00;1006,958;26,737;0,000
2021/06/07 03:00:00;1006,667;26,553;0,000
2021/06/07 04:00:00;1006,492;26,203;0,000
2021/06/07 05:00:00;1007,425;25,973;0,000
2021/06/07 06:00:00;1007,950;25,727;0,000
2021/06/07 07:00:00;1008,942;26,383;0,000
2021/06/07 08:00:00;1009,408;27,490;0,000
2021/06/07 09:00:00;1009,525;28,630;0,000
2021/06/07 10:00:00;1008,942;29,563;0,000
2021/06/07 11:00:00;1008,125;31,780;0,000
2021/06/07 12:00:00;1007,425;32,153;0,000
2021/06/07 13:00:00;1006,667;33,613;0,000
2021/06/07 14:00:00;1005,733;32,507;0,000
2021/06/07 15:00:00;1004,683;33,793;0,000
2021/06/07 16:00:00;1003,925;37,337;0,000
2021/06/07 17:00:00;1004,508;37,547;0,000
2021/06/07 18:00:00;1004,683;31,897;0,000
2021/06/07 19:00:00;1005,383;29,100;0,000
2021/06/07 20:00:00;1006,317;27,220;0,000
2021/06/07 21:00:00;1007,133;27,050;0,000
2021/06/07 22:00:00;1008,242;26,470;0,000
2021/06/07 23:00:00;1008,708;26,233;0,000
2021/06/08 00:00:00;1007,892;25,993;0,000
2021/06/08 01:00:00;1007,308;25,450;0,000
2021/06/08 02:00:00;1006,200;25,200;0,000
2021/06/08 03:00:00;1006,142;24,820;0,000
2021/06/08 04:00:00;1006,667;24,560;0,000
2021/06/08 05:00:00;1007,075;24,330;0,000
2021/06/08 06:00:00;1007,017;24,193;0,000
2021/06/08 07:00:00;1007,775;25,957;0,000
2021/06/08 08:00:00;1007,892;27,593;0,000
2021/06/08 09:00:00;1008,300;29,250;0,000
2021/06/08 10:00:00;1008,125;30,893;0,000
2021/06/08 11:00:00;1007,833;31,747;0,000
2021/06/08 12:00:00;1007,250;32,710;0,000
2021/06/08 13:00:00;1006,492;33,287;0,000
2021/06/08 14:00:00;1005,383;35,337;0,000
2021/06/08 15:00:00;1004,275;35,567;0,000
2021/06/08 16:00:00;1003,867;37,993;0,000
2021/06/08 17:00:00;1004,100;36,360;0,000
2021/06/08 18:00:00;1004,450;31,837;0,000
2021/06/08 19:00:00;1004,683;29,090;0,000
2021/06/08 20:00:00;1005,500;28,293;0,000
2021/06/08 21:00:00;1007,775;27,230;0,000
2021/06/08 22:00:00;1007,483;25,480;0,000
2021/06/08 23:00:00;1007,892;25,697;0,000
2021/06/09 00:00:00;1007,600;25,613;0,000
2021/06/09 01:00:00;1007,308;25,340;0,000
2021/06/09 02:00:00;1006,900;25,330;0,000
2021/06/09 03:00:00;1007,308;24,953;0,000
2021/06/09 04:00:00;1007,600;24,650;0,000
2021/06/09 05:00:00;1007,775;24,430;0,000
2021/06/09 06:00:00;1007,600;24,353;0,000
2021/06/09 07:00:00;1008,417;25,830;0,000
2021/06/09 08:00:00;1008,358;27,293;0,000
2021/06/09 09:00:00;1008,650;28,957;0,000
2021/06/09 10:00:00;1008,125;30,597;0,000
2021/06/09 11:00:00;1007,950;31,307;0,000
2021/06/09 12:00:00;1007,250;32,353;0,000
2021/06/09 13:00:00;1006,083;33,620;0,000
2021/06/09 14:00:00;1005,092;33,720;0,000
2021/06/09 15:00:00;1004,450;34,163;0,000
2021/06/09 16:00:00;1004,508;39,940;0,000
2021/06/09 17:00:00;1004,450;42,247;0,000
2021/06/09 18:00:00;1004,275;32,527;0,000
2021/06/09 19:00:00;1004,450;28,593;0,000
2021/06/09 20:00:00;1004,917;27,367;0,000
2021/06/09 21:00:00;1005,675;26,897;0,000
2021/06/09 22:00:00;1005,850;26,477;0,000
2021/06/09 23:00:00;1006,375;26,093;0,000
2021/06/10 00:00:00;1006,492;25,853;0,000
2021/06/10 01:00:00;1006,025;25,703;0,000
2021/06/10 02:00:00;1005,558;25,587;0,000
2021/06/10 03:00:00;1005,150;25,273;0,000
2021/06/10 04:00:00;1005,617;25,140;0,000
2021/06/10 05:00:00;1006,083;25,100;0,000
2021/06/10 06:00:00;1006,433;24,820;0,000
2021/06/10 07:00:00;1007,075;26,480;0,000
2021/06/10 08:00:00;1006,900;28,730;0,000
2021/06/10 09:00:00;1007,483;30,827;0,000
2021/06/10 10:00:00;1007,133;32,037;0,000
2021/06/10 11:00:00;1006,667;32,837;0,000
2021/06/10 12:00:00;1005,850;33,897;0,000
2021/06/10 13:00:00;1005,267;35,077;0,000
2021/06/10 14:00:00;1004,100;35,447;0,000
2021/06/10 15:00:00;1004,800;34,010;0,000
2021/06/10 16:00:00;1005,092;25,717;0,000
2021/06/10 17:00:00;1003,400;26,433;0,000
2021/06/10 18:00:00;1003,050;26,887;0,000
2021/06/10 19:00:00;1003,867;26,273;0,000
2021/06/10 20:00:00;1004,625;26,077;0,000
2021/06/10 21:00:00;1005,792;25,543;0,000
2021/06/10 22:00:00;1006,958;25,087;0,000
2021/06/10 23:00:00;1007,658;24,933;0,000
2021/06/11 00:00:00;1006,375;24,777;0,000
2021/06/11 01:00:00;1006,025;24,483;0,000
2021/06/11 02:00:00;1005,850;24,343;0,000
2021/06/11 03:00:00;1005,383;24,327;0,000
2021/06/11 04:00:00;1004,975;24,363;0,000
2021/06/11 05:00:00;1004,858;24,287;0,000
