Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 07/07/2023
TIME       : 09:49:06
FILENAME   : C:\Montcoudiol.N\Anwendungsdaten\DiverOffice\ProSEC\CSV\Douka_Longo_230707094904_X0709.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..11-X0709  317.
  Instrument number       =          UTC+1     
                          =0
  Location                =Douka_Longo
  Sample period           =M15
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =4.00000   m
  Range                   =17.50000  m
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0         µS/cm
  Range                   =30000     µS/cm


[Series settings]
  Serial number           =..11-X0709  317.
  Instrument number       =          UTC+1     
  Location                =Douka_Longo
  Sample period           =00 00:15:00 0
  Sample method           =T   
  Start date / time       =00:00:11 30.08.21
  End date / time         =00:45:10 12.01.23
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =4.00000   m
  Range                   =17.50000  m
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0         µS/cm
  Range                   =30000     µS/cm


Date/time;Pressure[mH2O];Temperature[°C];1:Conductivity[µS/cm]
2021/09/19 07:15:00;10.79525;28.783;110
2021/09/19 07:30:00;10.79525;28.747;110
2021/09/19 07:45:00;10.79700;28.723;110
2021/09/19 08:00:00;10.79817;28.713;110
2021/09/19 08:15:00;10.79992;28.710;110
2021/09/19 08:30:00;10.80108;28.710;110
2021/09/19 08:45:00;10.80167;28.720;110
2021/09/19 09:00:00;10.80283;28.753;110
2021/09/19 09:15:00;10.80167;28.790;110
2021/09/19 09:30:00;10.80167;28.847;110
2021/09/19 09:45:00;10.80108;28.887;110
2021/09/19 10:00:00;10.79817;28.957;110
2021/09/19 10:15:00;10.79992;29.047;110
2021/09/19 10:30:00;10.79642;29.123;110
2021/09/19 10:45:00;10.79525;29.220;110
2021/09/19 11:00:00;10.79233;29.340;110
2021/09/19 11:15:00;10.78883;29.460;110
2021/09/19 11:30:00;10.78592;29.610;111
2021/09/19 11:45:00;10.78417;29.713;111
2021/09/19 12:00:00;10.78125;29.817;111
2021/09/19 12:15:00;10.77775;29.957;111
2021/09/19 12:30:00;10.77483;30.087;112
2021/09/19 12:45:00;10.77017;30.217;112
2021/09/19 13:00:00;10.76842;30.353;113
2021/09/19 13:15:00;10.76550;30.437;113
2021/09/19 13:30:00;10.76200;30.540;113
2021/09/19 13:45:00;10.75617;30.620;113
2021/09/19 14:00:00;10.75442;30.680;113
2021/09/19 14:15:00;10.75267;30.767;113
2021/09/19 14:30:00;10.74800;30.833;113
2021/09/19 14:45:00;10.74683;30.913;113
2021/09/19 15:00:00;10.74508;30.987;114
2021/09/19 15:15:00;10.73867;31.073;114
2021/09/19 15:30:00;10.73750;31.173;114
2021/09/19 15:45:00;10.73575;31.213;114
2021/09/19 16:00:00;10.73575;31.297;114
2021/09/19 16:15:00;10.73225;31.343;114
2021/09/19 16:30:00;10.72933;31.417;114
2021/09/19 16:45:00;10.73225;31.453;114
2021/09/19 17:00:00;10.73283;31.493;114
2021/09/19 17:15:00;10.73400;31.503;114
2021/09/19 17:30:00;10.74333;31.517;114
2021/09/19 17:45:00;10.74042;31.467;114
2021/09/19 18:00:00;10.73867;31.400;114
2021/09/19 18:15:00;10.73575;31.337;114
2021/09/19 18:30:00;10.73750;31.260;113
2021/09/19 18:45:00;10.74042;31.180;113
2021/09/19 19:00:00;10.74042;31.100;113
2021/09/19 19:15:00;10.74042;31.030;113
2021/09/19 19:30:00;10.74217;30.980;113
2021/09/19 19:45:00;10.74683;30.947;113
2021/09/19 20:00:00;10.74683;30.920;113
2021/09/19 20:15:00;10.74800;30.903;113
2021/09/19 20:30:00;10.75267;30.890;113
2021/09/19 20:45:00;10.75442;30.873;113
2021/09/19 21:00:00;10.75792;30.843;113
2021/09/19 21:15:00;10.76083;30.807;113
2021/09/19 21:30:00;10.75908;30.770;113
2021/09/19 21:45:00;10.75908;30.720;113
2021/09/19 22:00:00;10.75267;30.660;113
2021/09/19 22:15:00;10.75617;30.597;113
2021/09/19 22:30:00;10.75267;30.523;112
2021/09/19 22:45:00;10.74800;30.443;112
2021/09/19 23:00:00;10.74333;30.377;112
2021/09/19 23:15:00;10.73867;30.300;112
2021/09/19 23:30:00;10.73867;30.233;112
2021/09/19 23:45:00;10.73283;30.173;112
2021/09/20 00:00:00;10.72758;30.103;111
2021/09/20 00:15:00;10.72642;30.043;111
2021/09/20 00:30:00;10.72642;29.967;111
2021/09/20 00:45:00;10.72467;29.893;111
2021/09/20 01:00:00;10.72175;29.840;111
2021/09/20 01:15:00;10.72000;29.773;111
2021/09/20 01:30:00;10.71883;29.727;111
2021/09/20 01:45:00;10.71533;29.673;110
2021/09/20 02:00:00;10.71533;29.637;110
2021/09/20 02:15:00;10.71067;29.593;110
2021/09/20 02:30:00;10.70950;29.563;110
2021/09/20 02:45:00;10.70600;29.527;110
2021/09/20 03:00:00;10.70483;29.490;110
2021/09/20 03:15:00;10.70950;29.453;110
2021/09/20 03:30:00;10.70600;29.420;110
2021/09/20 03:45:00;10.70950;29.377;110
2021/09/20 04:00:00;10.70950;29.340;110
2021/09/20 04:15:00;10.70950;29.297;110
2021/09/20 04:30:00;10.70775;29.250;109
2021/09/20 04:45:00;10.70600;29.203;110
2021/09/20 05:00:00;10.70775;29.150;109
2021/09/20 05:15:00;10.70600;29.103;109
2021/09/20 05:30:00;10.71067;29.050;109
2021/09/20 05:45:00;10.70950;29.003;109
2021/09/20 06:00:00;10.70775;28.950;109
2021/09/20 06:15:00;10.70950;28.900;109
2021/09/20 06:30:00;10.71242;28.847;109
2021/09/20 06:45:00;10.71067;28.803;109
2021/09/20 07:00:00;10.71067;28.763;109
2021/09/20 07:15:00;10.70950;28.720;109
2021/09/20 07:30:00;10.71417;28.680;108
2021/09/20 07:45:00;10.71533;28.653;108
2021/09/20 08:00:00;10.71708;28.637;108
2021/09/20 08:15:00;10.71708;28.617;108
2021/09/20 08:30:00;10.71708;28.603;108
2021/09/20 08:45:00;10.71708;28.593;108
2021/09/20 09:00:00;10.71708;28.580;108
2021/09/20 09:15:00;10.71533;28.577;108
2021/09/20 09:30:00;10.71708;28.580;108
2021/09/20 09:45:00;10.71533;28.593;108
2021/09/20 10:00:00;10.71708;28.623;108
2021/09/20 10:15:00;10.71417;28.657;108
2021/09/20 10:30:00;10.71067;28.697;108
2021/09/20 10:45:00;10.70950;28.733;108
2021/09/20 11:00:00;10.70600;28.803;108
2021/09/20 11:15:00;10.70600;28.837;108
2021/09/20 11:30:00;10.70600;28.893;108
2021/09/20 11:45:00;10.70017;28.933;108
2021/09/20 12:00:00;10.69667;28.993;108
2021/09/20 12:15:00;10.69492;29.090;108
2021/09/20 12:30:00;10.69025;29.167;108
2021/09/20 12:45:00;10.68908;29.283;109
2021/09/20 13:00:00;10.68617;29.387;109
2021/09/20 13:15:00;10.68267;29.497;109
2021/09/20 13:30:00;10.67975;29.600;109
2021/09/20 13:45:00;10.67800;29.697;110
2021/09/20 14:00:00;10.67625;29.817;110
2021/09/20 14:15:00;10.67042;29.920;110
2021/09/20 14:30:00;10.66867;30.030;110
2021/09/20 14:45:00;10.66517;30.113;111
2021/09/20 15:00:00;10.65933;30.193;111
2021/09/20 15:15:00;10.65583;30.260;111
2021/09/20 15:30:00;10.65467;30.327;111
2021/09/20 15:45:00;10.65467;30.393;111
2021/09/20 16:00:00;10.65000;30.457;111
2021/09/20 16:15:00;10.65117;30.503;112
2021/09/20 16:30:00;10.65117;30.543;112
2021/09/20 16:45:00;10.65000;30.577;112
2021/09/20 17:00:00;10.65117;30.600;112
2021/09/20 17:15:00;10.65583;30.610;112
2021/09/20 17:30:00;10.65758;30.620;112
2021/09/20 17:45:00;10.65758;30.620;112
2021/09/20 18:00:00;10.66050;30.610;111
2021/09/20 18:15:00;10.66108;30.600;112
2021/09/20 18:30:00;10.66692;30.560;111
2021/09/20 18:45:00;10.67800;30.493;111
2021/09/20 19:00:00;10.67800;30.427;110
2021/09/20 19:15:00;10.68092;30.370;109
2021/09/20 19:30:00;10.68733;30.323;109
2021/09/20 19:45:00;10.69025;30.283;109
2021/09/20 20:00:00;10.69200;30.240;109
2021/09/20 20:15:00;10.68908;30.193;109
2021/09/20 20:30:00;10.68908;30.140;109
2021/09/20 20:45:00;10.69200;30.087;109
2021/09/20 21:00:00;10.69492;30.043;109
2021/09/20 21:15:00;10.69667;30.010;109
2021/09/20 21:30:00;10.69958;29.977;109
2021/09/20 21:45:00;10.70133;29.937;109
2021/09/20 22:00:00;10.70775;29.890;109
2021/09/20 22:15:00;10.70950;29.820;109
2021/09/20 22:30:00;10.71067;29.747;109
2021/09/20 22:45:00;10.71417;29.670;109
2021/09/20 23:00:00;10.71708;29.600;109
2021/09/20 23:15:00;10.71883;29.520;109
2021/09/20 23:30:00;10.72175;29.443;109
2021/09/20 23:45:00;10.72175;29.367;109
2021/09/21 00:00:00;10.72467;29.297;108
2021/09/21 00:15:00;10.72642;29.223;108
2021/09/21 00:30:00;10.72992;29.153;108
2021/09/21 00:45:00;10.73108;29.087;108
2021/09/21 01:00:00;10.73283;29.017;107
2021/09/21 01:15:00;10.73575;28.943;107
2021/09/21 01:30:00;10.73750;28.883;107
2021/09/21 01:45:00;10.74508;28.817;107
2021/09/21 02:00:00;10.75442;28.753;106
2021/09/21 02:15:00;10.76550;28.707;106
2021/09/21 02:30:00;10.77658;28.670;106
2021/09/21 02:45:00;10.78883;28.650;106
2021/09/21 03:00:00;10.80167;28.627;106
2021/09/21 03:15:00;10.81392;28.600;105
2021/09/21 03:30:00;10.82617;28.567;105
2021/09/21 03:45:00;10.84483;28.527;105
2021/09/21 04:00:00;10.85592;28.490;104
2021/09/21 04:15:00;10.87342;28.460;104
2021/09/21 04:30:00;10.89033;28.440;104
2021/09/21 04:45:00;10.90433;28.423;104
2021/09/21 05:00:00;10.92008;28.410;103
2021/09/21 05:15:00;10.93583;28.387;103
2021/09/21 05:30:00;10.95450;28.327;103
2021/09/21 05:45:00;10.97025;28.223;102
2021/09/21 06:00:00;10.98425;28.063;101
2021/09/21 06:15:00;11.00000;27.893;100
2021/09/21 06:30:00;11.01750;27.743;98
2021/09/21 06:45:00;11.03150;27.633;96
2021/09/21 07:00:00;11.04317;27.560;95
2021/09/21 07:15:00;11.05600;27.500;95
2021/09/21 07:30:00;11.06825;27.447;94
2021/09/21 07:45:00;11.07817;27.397;93
2021/09/21 08:00:00;11.08925;27.343;92
2021/09/21 08:15:00;11.09567;27.297;91
2021/09/21 08:30:00;11.10383;27.270;90
2021/09/21 08:45:00;11.10675;27.260;90
2021/09/21 09:00:00;11.11142;27.267;89
2021/09/21 09:15:00;11.11842;27.293;89
2021/09/21 09:30:00;11.12308;27.327;89
2021/09/21 09:45:00;11.12950;27.377;89
2021/09/21 10:00:00;11.13067;27.430;89
2021/09/21 10:15:00;11.13417;27.490;89
2021/09/21 10:30:00;11.13417;27.570;89
2021/09/21 10:45:00;11.13242;27.643;90
2021/09/21 11:00:00;11.13242;27.730;90
2021/09/21 11:15:00;11.13417;27.810;90
2021/09/21 11:30:00;11.13417;27.890;91
2021/09/21 11:45:00;11.13592;27.987;91
2021/09/21 12:00:00;11.13417;28.083;91
2021/09/21 12:15:00;11.13067;28.167;92
2021/09/21 12:30:00;11.13125;28.277;92
2021/09/21 12:45:00;11.13242;28.373;93
2021/09/21 13:00:00;11.13417;28.490;93
2021/09/21 13:15:00;11.13417;28.633;93
2021/09/21 13:30:00;11.13242;28.683;94
2021/09/21 13:45:00;11.13125;28.757;94
2021/09/21 14:00:00;11.13067;28.867;94
2021/09/21 14:15:00;11.13125;28.947;95
2021/09/21 14:30:00;11.13242;29.037;95
2021/09/21 14:45:00;11.13592;29.123;95
2021/09/21 15:00:00;11.12950;29.197;95
2021/09/21 15:15:00;11.12950;29.280;96
2021/09/21 15:30:00;11.12950;29.360;96
2021/09/21 15:45:00;11.13125;29.437;96
2021/09/21 16:00:00;11.12600;29.487;96
2021/09/21 16:15:00;11.12133;29.507;96
2021/09/21 16:30:00;11.11842;29.497;96
2021/09/21 16:45:00;11.11958;29.460;96
2021/09/21 17:00:00;11.11492;29.427;96
2021/09/21 17:15:00;11.11317;29.420;96
2021/09/21 17:30:00;11.11317;29.437;95
2021/09/21 17:45:00;11.11200;29.467;95
2021/09/21 18:00:00;11.10558;29.493;95
2021/09/21 18:15:00;11.09917;29.533;95
2021/09/21 18:30:00;11.09392;29.573;95
2021/09/21 18:45:00;11.08458;29.623;95
2021/09/21 19:00:00;11.08633;29.677;96
2021/09/21 19:15:00;11.08108;29.727;96
2021/09/21 19:30:00;11.07350;29.773;96
2021/09/21 19:45:00;11.06708;29.797;96
2021/09/21 20:00:00;11.06358;29.820;96
2021/09/21 20:15:00;11.05600;29.823;96
2021/09/21 20:30:00;11.05250;29.817;96
2021/09/21 20:45:00;11.04433;29.793;96
2021/09/21 21:00:00;11.03675;29.777;96
2021/09/21 21:15:00;11.02508;29.763;97
2021/09/21 21:30:00;11.02042;29.757;97
2021/09/21 21:45:00;11.01400;29.757;97
2021/09/21 22:00:00;11.00292;29.760;97
2021/09/21 22:15:00;10.99650;29.763;97
2021/09/21 22:30:00;10.98892;29.770;98
2021/09/21 22:45:00;10.98075;29.777;98
2021/09/21 23:00:00;10.97142;29.787;98
2021/09/21 23:15:00;10.96383;29.793;98
2021/09/21 23:30:00;10.95625;29.800;98
2021/09/21 23:45:00;10.94983;29.803;99
2021/09/22 00:00:00;10.94167;29.803;99
2021/09/22 00:15:00;10.93117;29.800;99
2021/09/22 00:30:00;10.91833;29.800;99
2021/09/22 00:45:00;10.90608;29.793;99
2021/09/22 01:00:00;10.89675;29.783;99
2021/09/22 01:15:00;10.88742;29.770;99
2021/09/22 01:30:00;10.87808;29.750;100
2021/09/22 01:45:00;10.87167;29.730;100
2021/09/22 02:00:00;10.86525;29.710;100
2021/09/22 02:15:00;10.86233;29.683;100
2021/09/22 02:30:00;10.85767;29.657;100
2021/09/22 02:45:00;10.85475;29.613;100
2021/09/22 03:00:00;10.85300;29.583;100
2021/09/22 03:15:00;10.84833;29.540;101
2021/09/22 03:30:00;10.84950;29.503;101
2021/09/22 03:45:00;10.84833;29.460;101
2021/09/22 04:00:00;10.84483;29.427;101
2021/09/22 04:15:00;10.84367;29.393;101
2021/09/22 04:30:00;10.84367;29.357;101
2021/09/22 04:45:00;10.83900;29.323;101
2021/09/22 05:00:00;10.83900;29.287;101
2021/09/22 05:15:00;10.83608;29.253;101
2021/09/22 05:30:00;10.83725;29.217;101
2021/09/22 05:45:00;10.83433;29.187;101
2021/09/22 06:00:00;10.83550;29.143;101
2021/09/22 06:15:00;10.83433;29.097;101
2021/09/22 06:30:00;10.83725;29.050;101
2021/09/22 06:45:00;10.83608;28.997;101
2021/09/22 07:00:00;10.83725;28.943;101
2021/09/22 07:15:00;10.83550;28.887;101
2021/09/22 07:30:00;10.83433;28.830;101
2021/09/22 07:45:00;10.83433;28.777;101
2021/09/22 08:00:00;10.83725;28.733;101
2021/09/22 08:15:00;10.83258;28.703;101
2021/09/22 08:30:00;10.83083;28.683;101
2021/09/22 08:45:00;10.82967;28.683;102
2021/09/22 09:00:00;10.83083;28.707;102
2021/09/22 09:15:00;10.82967;28.747;102
2021/09/22 09:30:00;10.82967;28.780;102
2021/09/22 09:45:00;10.82500;28.833;102
2021/09/22 10:00:00;10.82325;28.857;102
2021/09/22 10:15:00;10.82033;28.900;102
2021/09/22 10:30:00;10.81683;28.960;102
2021/09/22 10:45:00;10.81683;29.007;102
2021/09/22 11:00:00;10.80750;29.103;102
2021/09/22 11:15:00;10.80458;29.123;102
2021/09/22 11:30:00;10.80283;29.143;102
2021/09/22 11:45:00;10.79817;29.157;102
2021/09/22 12:00:00;10.79350;29.220;102
2021/09/22 12:15:00;10.78767;29.263;102
2021/09/22 12:30:00;10.78300;29.360;102
2021/09/22 12:45:00;10.77775;29.427;102
2021/09/22 13:00:00;10.77308;29.470;102
2021/09/22 13:15:00;10.77133;29.503;102
2021/09/22 13:30:00;10.76258;29.540;103
2021/09/22 13:45:00;10.76083;29.567;103
2021/09/22 14:00:00;10.75617;29.620;102
2021/09/22 14:15:00;10.74683;29.677;102
2021/09/22 14:30:00;10.74800;29.713;102
2021/09/22 14:45:00;10.74800;29.750;102
2021/09/22 15:00:00;10.74683;29.770;102
2021/09/22 15:15:00;10.74392;29.847;102
2021/09/22 15:30:00;10.74217;29.907;103
2021/09/22 15:45:00;10.74333;29.943;103
2021/09/22 16:00:00;10.74217;29.987;103
2021/09/22 16:15:00;10.74333;30.053;103
2021/09/22 16:30:00;10.74508;30.080;103
2021/09/22 16:45:00;10.74683;30.187;103
2021/09/22 17:00:00;10.75267;30.227;102
2021/09/22 17:15:00;10.75908;30.230;102
2021/09/22 17:30:00;10.75792;30.183;102
2021/09/22 17:45:00;10.76083;30.157;102
2021/09/22 18:00:00;10.75908;30.120;102
2021/09/22 18:15:00;10.75617;30.067;102
2021/09/22 18:30:00;10.75908;30.007;102
2021/09/22 18:45:00;10.76375;29.933;102
2021/09/22 19:00:00;10.76258;29.860;102
2021/09/22 19:15:00;10.76725;29.787;102
2021/09/22 19:30:00;10.77017;29.723;102
2021/09/22 19:45:00;10.76842;29.657;102
2021/09/22 20:00:00;10.77308;29.590;102
2021/09/22 20:15:00;10.77308;29.533;102
2021/09/22 20:30:00;10.77483;29.480;101
2021/09/22 20:45:00;10.77192;29.433;101
2021/09/22 21:00:00;10.76842;29.397;101
2021/09/22 21:15:00;10.76725;29.367;101
2021/09/22 21:30:00;10.76842;29.343;101
2021/09/22 21:45:00;10.77308;29.320;101
2021/09/22 22:00:00;10.77483;29.290;101
2021/09/22 22:15:00;10.77192;29.253;101
2021/09/22 22:30:00;10.77017;29.210;101
2021/09/22 22:45:00;10.76842;29.160;101
2021/09/22 23:00:00;10.76375;29.103;101
2021/09/22 23:15:00;10.76083;29.040;100
2021/09/22 23:30:00;10.75617;28.980;100
2021/09/22 23:45:00;10.75617;28.920;100
2021/09/23 00:00:00;10.75442;28.863;100
2021/09/23 00:15:00;10.75267;28.810;100
2021/09/23 00:30:00;10.74975;28.760;100
2021/09/23 00:45:00;10.74858;28.723;99
2021/09/23 01:00:00;10.74508;28.687;99
2021/09/23 01:15:00;10.74508;28.657;99
2021/09/23 01:30:00;10.74217;28.627;99
2021/09/23 01:45:00;10.74042;28.597;99
2021/09/23 02:00:00;10.73750;28.577;99
2021/09/23 02:15:00;10.73575;28.553;99
2021/09/23 02:30:00;10.72817;28.533;99
2021/09/23 02:45:00;10.72817;28.517;99
2021/09/23 03:00:00;10.72467;28.493;99
2021/09/23 03:15:00;10.72467;28.473;98
2021/09/23 03:30:00;10.72175;28.450;99
2021/09/23 03:45:00;10.72350;28.423;98
2021/09/23 04:00:00;10.71883;28.393;98
2021/09/23 04:15:00;10.71533;28.357;98
2021/09/23 04:30:00;10.71708;28.327;98
2021/09/23 04:45:00;10.71242;28.287;98
2021/09/23 05:00:00;10.71067;28.243;98
2021/09/23 05:15:00;10.71242;28.197;97
2021/09/23 05:30:00;10.70600;28.157;97
2021/09/23 05:45:00;10.70600;28.110;97
2021/09/23 06:00:00;10.70308;28.060;97
2021/09/23 06:15:00;10.70483;28.017;97
2021/09/23 06:30:00;10.70483;27.973;97
2021/09/23 06:45:00;10.69667;27.930;97
2021/09/23 07:00:00;10.70308;27.893;96
2021/09/23 07:15:00;10.70308;27.857;96
2021/09/23 07:30:00;10.70133;27.823;96
2021/09/23 07:45:00;10.70308;27.790;96
2021/09/23 08:00:00;10.70483;27.760;96
2021/09/23 08:15:00;10.70483;27.730;96
2021/09/23 08:30:00;10.70658;27.710;96
2021/09/23 08:45:00;10.70308;27.697;96
2021/09/23 09:00:00;10.70308;27.680;96
2021/09/23 09:15:00;10.70133;27.667;96
2021/09/23 09:30:00;10.70483;27.660;96
2021/09/23 09:45:00;10.70192;27.660;96
2021/09/23 10:00:00;10.70308;27.673;96
2021/09/23 10:15:00;10.69958;27.700;96
2021/09/23 10:30:00;10.69725;27.713;97
2021/09/23 10:45:00;10.69550;27.763;97
2021/09/23 11:00:00;10.69375;27.803;97
2021/09/23 11:15:00;10.68908;27.867;97
2021/09/23 11:30:00;10.68733;27.930;97
2021/09/23 11:45:00;10.68617;28.010;97
2021/09/23 12:00:00;10.68267;28.087;97
2021/09/23 12:15:00;10.68150;28.147;97
2021/09/23 12:30:00;10.67975;28.233;97
2021/09/23 12:45:00;10.67975;28.330;98
2021/09/23 13:00:00;10.67508;28.453;98
2021/09/23 13:15:00;10.67217;28.550;98
2021/09/23 13:30:00;10.67217;28.650;98
2021/09/23 13:45:00;10.66692;28.743;98
2021/09/23 14:00:00;10.66575;28.833;99
2021/09/23 14:15:00;10.66400;28.927;99
2021/09/23 14:30:00;10.66400;29.010;99
2021/09/23 14:45:00;10.66225;29.090;99
2021/09/23 15:00:00;10.65758;29.153;99
2021/09/23 15:15:00;10.65583;29.223;100
2021/09/23 15:30:00;10.65467;29.270;100
2021/09/23 15:45:00;10.65292;29.327;100
2021/09/23 16:00:00;10.65117;29.367;101
2021/09/23 16:15:00;10.65000;29.410;101
2021/09/23 16:30:00;10.65175;29.460;101
2021/09/23 16:45:00;10.64825;29.477;101
2021/09/23 17:00:00;10.65000;29.500;101
2021/09/23 17:15:00;10.65000;29.520;101
2021/09/23 17:30:00;10.65175;29.540;101
2021/09/23 17:45:00;10.65467;29.577;101
2021/09/23 18:00:00;10.65933;29.590;102
2021/09/23 18:15:00;10.65933;29.617;102
2021/09/23 18:30:00;10.66400;29.620;102
2021/09/23 18:45:00;10.66108;29.630;102
2021/09/23 19:00:00;10.66400;29.633;102
2021/09/23 19:15:00;10.66400;29.630;102
2021/09/23 19:30:00;10.66225;29.613;102
2021/09/23 19:45:00;10.66400;29.597;102
2021/09/23 20:00:00;10.66692;29.583;102
2021/09/23 20:15:00;10.66692;29.563;102
2021/09/23 20:30:00;10.66692;29.543;102
2021/09/23 20:45:00;10.66575;29.513;102
2021/09/23 21:00:00;10.66400;29.473;102
2021/09/23 21:15:00;10.66400;29.427;102
2021/09/23 21:30:00;10.66575;29.383;102
2021/09/23 21:45:00;10.66692;29.327;102
2021/09/23 22:00:00;10.66692;29.280;102
2021/09/23 22:15:00;10.66867;29.230;102
2021/09/23 22:30:00;10.67042;29.187;102
2021/09/23 22:45:00;10.66867;29.153;102
2021/09/23 23:00:00;10.66692;29.123;102
2021/09/23 23:15:00;10.66575;29.097;102
2021/09/23 23:30:00;10.66575;29.067;102
2021/09/23 23:45:00;10.66225;29.040;102
2021/09/24 00:00:00;10.66108;29.010;102
2021/09/24 00:15:00;10.65758;28.973;102
2021/09/24 00:30:00;10.65933;28.940;102
2021/09/24 00:45:00;10.65467;28.907;102
2021/09/24 01:00:00;10.65292;28.867;101
2021/09/24 01:15:00;10.64825;28.823;101
2021/09/24 01:30:00;10.64533;28.787;101
2021/09/24 01:45:00;10.63892;28.743;101
2021/09/24 02:00:00;10.63892;28.703;101
2021/09/24 02:15:00;10.64067;28.663;101
2021/09/24 02:30:00;10.63892;28.627;101
2021/09/24 02:45:00;10.63775;28.587;101
2021/09/24 03:00:00;10.63600;28.550;101
2021/09/24 03:15:00;10.63308;28.520;101
2021/09/24 03:30:00;10.63133;28.490;101
2021/09/24 03:45:00;10.62958;28.463;101
2021/09/24 04:00:00;10.63308;28.430;100
2021/09/24 04:15:00;10.63133;28.403;100
2021/09/24 04:30:00;10.63250;28.370;101
2021/09/24 04:45:00;10.63308;28.347;101
2021/09/24 05:00:00;10.63308;28.317;100
2021/09/24 05:15:00;10.63250;28.283;100
2021/09/24 05:30:00;10.63133;28.253;100
2021/09/24 05:45:00;10.63133;28.220;100
2021/09/24 06:00:00;10.63425;28.190;100
2021/09/24 06:15:00;10.63425;28.153;100
2021/09/24 06:30:00;10.63600;28.127;100
2021/09/24 06:45:00;10.63600;28.100;100
2021/09/24 07:00:00;10.63425;28.063;100
2021/09/24 07:15:00;10.63308;28.033;100
2021/09/24 07:30:00;10.63717;28.013;100
2021/09/24 07:45:00;10.63775;28.000;100
2021/09/24 08:00:00;10.63775;27.983;100
2021/09/24 08:15:00;10.63775;27.977;100
2021/09/24 08:30:00;10.63892;27.970;100
2021/09/24 08:45:00;10.64183;27.970;100
2021/09/24 09:00:00;10.63892;27.970;100
2021/09/24 09:15:00;10.63425;27.977;100
2021/09/24 09:30:00;10.63133;27.990;100
2021/09/24 09:45:00;10.62958;28.010;100
2021/09/24 10:00:00;10.62958;28.033;100
2021/09/24 10:15:00;10.62842;28.060;100
2021/09/24 10:30:00;10.62667;28.117;101
2021/09/24 10:45:00;10.62492;28.143;101
2021/09/24 11:00:00;10.62200;28.220;101
2021/09/24 11:15:00;10.61908;28.317;101
2021/09/24 11:30:00;10.61558;28.417;101
2021/09/24 11:45:00;10.61267;28.537;101
2021/09/24 12:00:00;10.61092;28.650;101
2021/09/24 12:15:00;10.60625;28.793;102
2021/09/24 12:30:00;10.60333;28.927;102
2021/09/24 12:45:00;10.60158;29.053;102
2021/09/24 13:00:00;10.59808;29.207;102
2021/09/24 13:15:00;10.59400;29.330;102
2021/09/24 13:30:00;10.59225;29.463;102
2021/09/24 13:45:00;10.58758;29.580;102
2021/09/24 14:00:00;10.58000;29.720;103
2021/09/24 14:15:00;10.57942;29.827;103
2021/09/24 14:30:00;10.57475;29.913;103
2021/09/24 14:45:00;10.57475;30.013;103
2021/09/24 15:00:00;10.57475;30.087;104
2021/09/24 15:15:00;10.57183;30.193;104
2021/09/24 15:30:00;10.57183;30.257;104
2021/09/24 15:45:00;10.57008;30.310;104
2021/09/24 16:00:00;10.56833;30.387;105
2021/09/24 16:15:00;10.56717;30.453;105
2021/09/24 16:30:00;10.57008;30.497;105
2021/09/24 16:45:00;10.56892;30.533;105
2021/09/24 17:00:00;10.56717;30.560;106
2021/09/24 17:15:00;10.56892;30.587;106
2021/09/24 17:30:00;10.57183;30.610;106
2021/09/24 17:45:00;10.56892;30.630;106
2021/09/24 18:00:00;10.57008;30.643;106
2021/09/24 18:15:00;10.57650;30.650;106
2021/09/24 18:30:00;10.58117;30.660;106
2021/09/24 18:45:00;10.58117;30.657;106
2021/09/24 19:00:00;10.57767;30.647;106
2021/09/24 19:15:00;10.57650;30.640;106
2021/09/24 19:30:00;10.58233;30.620;106
2021/09/24 19:45:00;10.58408;30.610;106
2021/09/24 20:00:00;10.58875;30.607;106
2021/09/24 20:15:00;10.58875;30.580;106
2021/09/24 20:30:00;10.59633;30.497;106
2021/09/24 20:45:00;10.59517;30.430;106
2021/09/24 21:00:00;10.59808;30.373;106
2021/09/24 21:15:00;10.59692;30.323;106
2021/09/24 21:30:00;10.59633;30.270;106
2021/09/24 21:45:00;10.59342;30.193;106
2021/09/24 22:00:00;10.59517;30.120;105
2021/09/24 22:15:00;10.59692;30.047;105
2021/09/24 22:30:00;10.59808;29.970;105
2021/09/24 22:45:00;10.59808;29.900;105
2021/09/24 23:00:00;10.59342;29.807;105
2021/09/24 23:15:00;10.59342;29.727;104
2021/09/24 23:30:00;10.59050;29.660;104
2021/09/24 23:45:00;10.58408;29.587;104
2021/09/25 00:00:00;10.58292;29.513;104
